Date,01/02/2020,Material,Brass,3min6s,,,,
57905,305.53,287.84,286.09,285.59,285.34,285.28,285.09,284.78
58042,305.53,287.9,286.03,285.53,285.34,285.28,285.09,284.78
58179,305.46,287.9,286.03,285.53,285.34,285.28,285.09,284.78
58316,305.53,287.9,286.09,285.65,285.34,285.28,285.09,284.78
58454,305.53,287.9,286.09,285.65,285.34,285.34,285.09,284.78
58592,305.53,287.9,286.09,285.59,285.34,285.34,285.09,284.78
58729,305.53,287.96,286.09,285.59,285.34,285.28,285.09,284.78
58866,305.46,287.96,286.09,285.59,285.34,285.28,285.09,284.71
59003,305.46,287.96,286.15,285.59,285.34,285.28,285.09,284.71
59141,305.53,287.96,286.15,285.59,285.34,285.28,285.09,284.78
59278,305.53,287.96,286.09,285.59,285.34,285.34,285.09,284.78
59415,305.46,287.96,286.09,285.59,285.34,285.28,285.15,284.71
59553,305.46,288.03,286.15,285.59,285.28,285.28,285.15,284.71
59691,305.46,288.03,286.15,285.59,285.28,285.34,285.09,284.71
59828,305.46,288.03,286.03,285.59,285.28,285.34,285.09,284.71
59965,305.46,288.03,286.03,285.59,285.28,285.28,285.09,284.71
60102,305.46,288.03,286.03,285.59,285.34,285.28,285.09,284.71
60239,305.46,288.09,286.09,285.59,285.34,285.28,285.09,284.78
60378,305.4,288.09,286.09,285.59,285.34,285.28,285.09,284.78
60515,305.4,288.09,286.09,285.53,285.28,285.28,285.09,284.78
60652,305.4,288.09,286.09,285.53,285.28,285.28,285.09,284.84
60789,305.4,288.09,286.03,285.53,285.28,285.34,285.09,284.84
60926,305.4,288.09,286.03,285.53,285.28,285.34,285.09,284.71
61064,305.4,288.03,286.09,285.59,285.34,285.28,285.09,284.71
61201,305.4,288.09,286.09,285.59,285.34,285.28,285.09,284.78
61339,305.4,288.09,286.09,285.59,285.34,285.28,285.15,284.78
61476,305.34,288.09,286.09,285.59,285.34,285.28,285.15,284.71
61614,305.34,288.09,286.09,285.53,285.28,285.34,285.03,284.71
61751,305.34,288.09,286.09,285.53,285.28,285.28,285.09,284.78
61888,305.34,288.09,286.09,285.53,285.28,285.28,285.09,284.78
62025,305.34,288.15,286.09,285.53,285.28,285.28,285.09,284.71
62163,305.34,288.15,286.09,285.59,285.28,285.28,285.09,284.71
62301,305.34,288.15,286.09,285.59,285.28,285.34,285.09,284.71
62438,305.34,288.15,286.09,285.53,285.28,285.34,285.09,284.78
62575,305.34,288.15,286.09,285.53,285.28,285.28,285.15,284.78
62712,305.28,288.21,286.09,285.53,285.28,285.28,285.15,284.78
62850,305.28,288.21,286.09,285.53,285.28,285.28,285.03,284.78
62988,305.28,288.21,286.09,285.53,285.28,285.28,285.03,284.78
63125,305.28,288.21,286.09,285.53,285.34,285.28,285.03,284.78
63262,305.28,288.21,286.03,285.53,285.34,285.28,285.03,284.71
63399,305.15,288.21,286.03,285.53,285.28,285.28,285.09,284.71
63537,305.15,288.21,286.03,285.53,285.28,285.28,285.09,284.78
63674,305.15,288.28,286.03,285.53,285.28,285.28,285.09,284.78
63811,305.15,288.28,286.03,285.59,285.28,285.28,285.09,284.78
63949,305.09,288.21,286.03,285.59,285.34,285.28,285.09,284.71
64087,305.09,288.21,286.03,285.59,285.34,285.21,285.09,284.71
64224,304.96,288.28,286.03,285.59,285.28,285.21,285.09,284.71
64361,304.96,288.28,286.03,285.53,285.28,285.21,285.09,284.71
64498,304.9,288.28,286.03,285.53,285.34,285.21,285.09,284.78
64635,304.9,288.28,286.03,285.53,285.34,285.21,285.09,284.78
64774,304.84,288.28,286.03,285.53,285.28,285.21,285.09,284.71
64911,304.84,288.28,286.03,285.53,285.28,285.28,285.09,284.71
65048,304.71,288.28,285.96,285.53,285.28,285.28,285.09,284.78
65185,304.65,288.28,285.96,285.59,285.28,285.21,285.09,284.78
65323,304.65,288.28,286.03,285.53,285.28,285.21,285.09,284.71
65460,304.59,288.28,286.03,285.53,285.28,285.21,285.09,284.71
65597,304.59,288.28,286.03,285.59,285.28,285.21,285.09,284.71
65735,304.52,288.28,285.96,285.59,285.34,285.21,285.09,284.78
65872,304.52,288.28,285.96,285.53,285.34,285.21,285.09,284.78
66010,304.46,288.28,285.96,285.53,285.28,285.21,285.03,284.71
66147,304.46,288.28,285.96,285.53,285.28,285.21,285.03,284.71
66284,304.4,288.28,285.96,285.53,285.28,285.21,285.03,284.71
66421,304.4,288.34,285.96,285.53,285.28,285.21,285.03,284.71
66558,304.27,288.34,285.9,285.53,285.28,285.21,285.03,284.71
66697,304.21,288.34,285.9,285.46,285.28,285.28,285.09,284.71
66834,304.21,288.34,285.9,285.46,285.28,285.28,285.09,284.71
66971,304.09,288.34,285.96,285.53,285.28,285.21,285.03,284.71
67108,304.09,288.34,285.96,285.53,285.28,285.21,285.03,284.71
67246,304.02,288.34,285.9,285.53,285.28,285.21,285.09,284.71
67383,304.02,288.34,285.9,285.53,285.28,285.21,285.09,284.71
67521,303.96,288.34,285.96,285.46,285.28,285.15,285.03,284.71
67658,303.96,288.4,285.96,285.46,285.21,285.15,285.03,284.71
67795,303.9,288.4,285.9,285.53,285.21,285.21,285.03,284.78
67933,303.9,288.34,285.9,285.53,285.28,285.21,285.03,284.78
68070,303.9,288.34,285.9,285.53,285.28,285.21,285.03,284.78
68207,303.9,288.34,285.9,285.53,285.28,285.21,285.03,284.78
68344,303.77,288.34,285.9,285.53,285.21,285.21,285.09,284.71
68483,303.59,288.34,285.9,285.53,285.21,285.21,285.09,284.71
68620,303.59,288.34,285.9,285.46,285.28,285.21,285.03,284.71
68757,303.59,288.34,285.9,285.46,285.28,285.15,285.09,284.71
68894,303.59,288.34,285.9,285.46,285.21,285.15,285.09,284.71
69031,303.46,288.34,285.9,285.46,285.21,285.21,285.09,284.71
69169,303.46,288.4,285.9,285.46,285.28,285.21,285.09,284.71
69307,303.4,288.4,285.9,285.46,285.28,285.15,285.03,284.71
69444,303.4,288.4,285.9,285.53,285.21,285.15,285.03,284.71
69581,303.27,288.4,285.9,285.53,285.21,285.21,285.03,284.71
69719,303.27,288.4,285.9,285.46,285.21,285.21,285.03,284.71
69856,303.21,288.4,285.84,285.46,285.21,285.21,285.03,284.71
69993,303.21,288.4,285.84,285.46,285.15,285.21,285.03,284.71
70130,303.15,288.4,285.84,285.46,285.15,285.21,285.03,284.78
70268,303.09,288.4,285.9,285.4,285.21,285.21,285.03,284.78
70406,303.09,288.4,285.9,285.4,285.21,285.21,285.03,284.71
70543,303.02,288.4,285.84,285.46,285.21,285.21,285.03,284.71
70680,303.02,288.4,285.84,285.46,285.21,285.15,284.96,284.71
70817,302.9,288.4,285.84,285.46,285.21,285.15,284.96,284.71
70955,302.9,288.4,285.84,285.46,285.21,285.15,285.03,284.71
71092,302.84,288.4,285.84,285.4,285.21,285.15,285.03,284.71
71230,302.84,288.4,285.84,285.4,285.21,285.15,285.03,284.71
71367,302.77,288.4,285.84,285.46,285.21,285.15,285.03,284.71
71504,302.77,288.4,285.9,285.46,285.15,285.15,285.03,284.71
71642,302.71,288.34,285.9,285.46,285.15,285.15,285.03,284.78
71779,302.59,288.34,285.84,285.46,285.21,285.15,285.03,284.78
71916,302.59,288.4,285.84,285.46,285.21,285.21,285.03,284.71
72053,302.46,288.4,285.84,285.46,285.21,285.21,285.03,284.71
72192,302.46,288.4,285.84,285.46,285.21,285.15,285.03,284.65
72329,302.4,288.4,285.84,285.46,285.21,285.15,285.03,284.71
72466,302.4,288.4,285.84,285.46,285.21,285.21,285.03,284.71
72603,302.34,288.4,285.84,285.46,285.21,285.21,285.03,284.71
72740,302.34,288.4,285.84,285.46,285.21,285.15,285.03,284.71
72878,302.34,288.4,285.84,285.46,285.15,285.15,285.03,284.71
73015,302.34,288.4,285.84,285.4,285.15,285.15,285.03,284.71
73153,302.27,288.4,285.84,285.4,285.21,285.15,284.96,284.78
73290,302.21,288.4,285.84,285.4,285.15,285.15,284.96,284.78
73427,302.21,288.4,285.84,285.46,285.15,285.15,285.03,284.71
73565,302.15,288.4,285.84,285.46,285.21,285.15,285.03,284.71
73702,302.15,288.46,285.84,285.46,285.21,285.15,284.96,284.71
73839,302.09,288.4,285.84,285.46,285.15,285.15,284.96,284.71
73977,302.09,288.4,285.84,285.4,285.15,285.15,285.03,284.71
74115,302.02,288.4,285.84,285.4,285.15,285.15,285.03,284.71
74252,302.02,288.4,285.9,285.4,285.15,285.15,285.03,284.71
74389,301.96,288.46,285.9,285.4,285.15,285.15,285.03,284.71
74526,301.96,288.46,285.84,285.46,285.15,285.15,285.03,284.71
74663,301.96,288.46,285.84,285.46,285.15,285.15,285.03,284.71
74801,301.96,288.46,285.84,285.4,285.15,285.21,285.03,284.71
74938,301.84,288.46,285.84,285.4,285.15,285.21,285.03,284.71
75076,301.77,288.46,285.9,285.46,285.15,285.21,285.03,284.71
75213,301.77,288.46,285.9,285.46,285.15,285.21,285.03,284.78
75351,301.71,288.46,285.9,285.4,285.15,285.15,285.03,284.78
75488,301.71,288.46,285.84,285.4,285.15,285.15,284.96,284.71
75625,301.71,288.46,285.84,285.4,285.15,285.21,284.96,284.71
75762,301.71,288.46,285.9,285.4,285.15,285.21,284.96,284.71
75900,301.59,288.53,285.9,285.4,285.15,285.21,284.96,284.71
76038,301.59,288.53,285.84,285.4,285.15,285.15,284.96,284.71
76175,301.52,288.46,285.84,285.4,285.15,285.15,284.96,284.71
76312,301.52,288.46,285.84,285.4,285.15,285.15,285.03,284.71
76449,301.46,288.46,285.84,285.46,285.15,285.15,285.03,284.71
76587,301.4,288.53,285.84,285.46,285.15,285.15,285.03,284.71
76724,301.4,288.53,285.84,285.46,285.15,285.15,285.03,284.71
76862,301.34,288.53,285.84,285.46,285.15,285.15,284.96,284.71
76999,301.34,288.53,285.84,285.4,285.15,285.15,284.96,284.65
77136,301.34,288.53,285.84,285.4,285.15,285.15,284.96,284.65
77274,301.34,288.53,285.84,285.46,285.15,285.15,284.96,284.78
77411,301.27,288.53,285.84,285.46,285.15,285.21,285.03,284.71
77548,301.27,288.53,285.9,285.4,285.15,285.21,285.03,284.71
77685,301.15,288.53,285.9,285.4,285.15,285.15,284.96,284.71
77824,301.15,288.53,285.9,285.4,285.15,285.15,285.03,284.71
77961,301.15,288.53,285.84,285.4,285.15,285.15,285.03,284.71
78098,301.15,288.53,285.84,285.4,285.15,285.15,285.03,284.71
78235,301.09,288.53,285.84,285.4,285.15,285.15,285.03,284.65
78372,301.02,288.53,285.84,285.46,285.15,285.15,284.96,284.65
78510,301.02,288.53,285.9,285.46,285.15,285.15,284.96,284.71
78647,300.96,288.53,285.9,285.4,285.15,285.21,284.96,284.71
78785,300.96,288.53,285.84,285.4,285.15,285.21,284.96,284.71
78922,300.9,288.53,285.84,285.46,285.15,285.15,285.03,284.65
79059,300.9,288.53,285.9,285.46,285.15,285.15,285.03,284.65
79197,300.9,288.53,285.9,285.4,285.15,285.15,284.96,284.65
79334,300.9,288.59,285.9,285.4,285.09,285.15,284.96,284.65
79471,300.84,288.59,285.84,285.4,285.09,285.15,285.03,284.71
79608,300.84,288.53,285.84,285.4,285.09,285.15,285.03,284.71
79747,300.77,288.53,285.84,285.4,285.09,285.21,284.96,284.71
79884,300.71,288.59,285.84,285.4,285.15,285.21,284.96,284.71
80021,300.71,288.59,285.9,285.4,285.15,285.15,285.03,284.71
80158,300.71,288.59,285.9,285.4,285.15,285.15,284.96,284.71
80295,300.71,288.59,285.9,285.4,285.15,285.15,284.96,284.71
80433,300.65,288.59,285.9,285.4,285.15,285.15,285.03,284.71
80571,300.65,288.59,285.84,285.4,285.15,285.15,285.03,284.78
80708,300.59,288.59,285.84,285.4,285.09,285.15,284.96,284.71
80845,300.59,288.59,285.84,285.46,285.09,285.15,284.96,284.71
80983,300.52,288.59,285.84,285.46,285.09,285.15,284.96,284.71
81120,300.52,288.59,285.84,285.4,285.15,285.15,284.96,284.71
81257,300.52,288.59,285.9,285.4,285.15,285.15,284.96,284.71
81394,300.52,288.59,285.9,285.4,285.09,285.15,284.96,284.71
81532,300.4,288.59,285.9,285.4,285.09,285.09,284.96,284.71
81670,300.4,288.59,285.9,285.4,285.15,285.09,284.96,284.71
81807,300.4,288.59,285.9,285.4,285.15,285.15,284.96,284.71
81944,300.4,288.59,285.9,285.4,285.09,285.15,284.96,284.71
82081,300.4,288.59,285.84,285.4,285.09,285.15,284.96,284.71
82219,300.27,288.59,285.84,285.4,285.15,285.15,284.96,284.71
82356,300.27,288.59,285.84,285.4,285.15,285.15,284.96,284.71
82494,300.27,288.59,285.9,285.4,285.09,285.09,285.03,284.71
82631,300.27,288.65,285.9,285.4,285.09,285.09,285.03,284.71
82768,300.27,288.65,285.84,285.4,285.15,285.15,284.96,284.71
82906,300.27,288.65,285.84,285.4,285.15,285.15,284.96,284.71
83043,300.15,288.59,285.9,285.4,285.09,285.15,284.96,284.71
83180,300.09,288.59,285.9,285.46,285.09,285.15,284.96,284.71
83318,300.09,288.65,285.84,285.46,285.09,285.09,284.96,284.71
83456,299.96,288.65,285.9,285.4,285.09,285.09,284.96,284.71
83593,299.96,288.59,285.9,285.4,285.09,285.09,284.96,284.71
83730,299.84,288.59,285.84,285.4,285.09,285.09,284.96,284.71
83867,299.84,288.59,285.84,285.4,285.09,285.15,284.96,284.65
84004,299.71,288.59,285.84,285.4,285.09,285.15,284.96,284.65
84142,299.71,288.59,285.84,285.4,285.09,285.09,284.96,284.65
84280,299.59,288.59,285.84,285.4,285.09,285.09,284.96,284.65
84417,299.59,288.59,285.84,285.4,285.09,285.15,284.96,284.65
84554,299.52,288.65,285.78,285.34,285.15,285.15,284.96,284.71
84691,299.46,288.65,285.78,285.34,285.15,285.09,284.96,284.71
84829,299.46,288.59,285.78,285.4,285.09,285.09,284.96,284.71
84966,299.4,288.59,285.78,285.4,285.09,285.09,284.96,284.71
85103,299.4,288.59,285.78,285.4,285.09,285.09,284.96,284.65
85241,299.34,288.59,285.78,285.4,285.09,285.09,284.96,284.65
85379,299.34,288.59,285.78,285.34,285.15,285.09,284.96,284.65
85516,299.27,288.59,285.78,285.34,285.15,285.09,284.96,284.65
85653,299.27,288.59,285.78,285.4,285.09,285.09,284.96,284.65
85790,299.21,288.59,285.78,285.4,285.09,285.09,284.96,284.71
85927,299.21,288.59,285.78,285.34,285.09,285.09,284.96,284.71
86066,299.15,288.53,285.78,285.34,285.09,285.09,284.96,284.65
86203,299.15,288.53,285.78,285.34,285.09,285.15,284.96,284.65
86340,299.02,288.59,285.78,285.34,285.09,285.15,284.96,284.71
86477,298.96,288.59,285.78,285.4,285.09,285.09,284.96,284.71
86615,298.96,288.53,285.78,285.4,285.09,285.09,284.96,284.71
86752,298.9,288.53,285.71,285.4,285.09,285.09,284.9,284.71
86890,298.9,288.53,285.71,285.4,285.09,285.09,284.96,284.71
87027,298.77,288.53,285.71,285.34,285.09,285.09,284.96,284.71
87164,298.77,288.53,285.71,285.34,285.09,285.09,284.96,284.71
87302,298.71,288.53,285.78,285.4,285.09,285.09,284.96,284.65
87439,298.71,288.53,285.78,285.4,285.09,285.09,284.96,284.65
87576,298.52,288.46,285.71,285.34,285.09,285.09,284.96,284.65
87714,298.52,288.46,285.71,285.34,285.09,285.09,284.96,284.65
87852,298.4,288.53,285.71,285.34,285.09,285.09,284.96,284.65
87989,298.27,288.46,285.71,285.34,285.09,285.09,284.96,284.65
88126,298.27,288.46,285.71,285.34,285.09,285.09,284.96,284.71
88263,298.27,288.46,285.71,285.34,285.03,285.03,284.96,284.71
88400,298.27,288.46,285.71,285.34,285.09,285.03,284.96,284.71
88538,298.21,288.46,285.71,285.34,285.09,285.09,284.96,284.71
88676,298.21,288.46,285.71,285.4,285.09,285.09,284.96,284.65
88813,298.09,288.46,285.71,285.4,285.09,285.09,284.9,284.65
88950,298.09,288.46,285.71,285.34,285.09,285.09,284.9,284.71
89088,298.02,288.46,285.71,285.34,285.09,285.09,284.9,284.65
89225,298.02,288.46,285.71,285.34,285.09,285.09,284.96,284.65
89362,297.96,288.46,285.71,285.34,285.09,285.09,284.96,284.65
89500,297.9,288.4,285.71,285.34,285.09,285.03,284.9,284.65
89637,297.9,288.4,285.71,285.34,285.09,285.03,284.9,284.65
89775,297.84,288.4,285.71,285.34,285.03,285.03,284.96,284.65
89912,297.84,288.4,285.71,285.34,285.03,285.03,284.96,284.65
90049,297.77,288.46,285.71,285.34,285.03,285.03,284.9,284.65
90186,297.77,288.46,285.71,285.34,285.03,285.03,284.9,284.65
90323,297.65,288.4,285.71,285.34,285.09,285.03,284.9,284.65
90462,297.65,288.4,285.65,285.34,285.09,285.03,284.9,284.65
90599,297.59,288.4,285.65,285.34,285.09,285.09,284.9,284.65
90736,297.59,288.34,285.71,285.34,285.09,285.09,284.9,284.65
90873,297.52,288.34,285.71,285.34,285.09,285.09,284.9,284.65
91011,297.46,288.4,285.71,285.34,285.03,285.09,284.9,284.65
91148,297.46,288.4,285.71,285.34,285.03,285.03,284.9,284.71
91286,297.46,288.4,285.71,285.34,285.03,285.03,284.9,284.71
91423,297.46,288.4,285.71,285.34,285.03,285.03,284.9,284.65
91560,297.4,288.34,285.71,285.34,285.03,285.03,284.9,284.65
91698,297.4,288.34,285.65,285.34,285.03,285.09,284.9,284.71
91835,297.34,288.34,285.65,285.34,285.03,285.09,284.96,284.71
91972,297.34,288.4,285.71,285.34,285.03,285.09,284.96,284.65
92109,297.27,288.4,285.71,285.28,285.03,285.09,284.96,284.65
92248,297.27,288.4,285.71,285.28,285.03,285.09,284.96,284.65
92385,297.21,288.4,285.71,285.34,285.03,285.03,284.9,284.71
92522,297.21,288.34,285.71,285.34,285.03,285.03,284.9,284.71
92659,297.15,288.34,285.71,285.28,285.03,285.09,284.9,284.65
92796,297.09,288.34,285.71,285.28,285.03,285.09,284.9,284.65
92934,297.09,288.34,285.71,285.34,285.03,285.09,284.9,284.65
93072,297.09,288.34,285.71,285.34,285.03,285.09,284.9,284.65
93209,297.09,288.34,285.71,285.28,284.96,285.09,284.9,284.71
93346,296.96,288.34,285.71,285.28,284.96,285.09,284.9,284.71
93484,296.96,288.34,285.71,285.34,285.03,285.03,284.9,284.65
93621,296.9,288.34,285.71,285.34,285.03,285.03,284.9,284.65
93758,296.9,288.34,285.78,285.34,285.03,285.03,284.9,284.71
93895,296.84,288.34,285.78,285.34,285.03,285.03,284.96,284.71
94033,296.84,288.34,285.71,285.28,285.03,285.09,284.96,284.65
94171,296.84,288.34,285.71,285.28,285.03,285.03,284.9,284.65
94308,296.77,288.34,285.71,285.34,285.03,285.03,284.9,284.65
94445,296.77,288.34,285.71,285.34,285.09,285.09,284.96,284.65
94582,296.71,288.34,285.71,285.28,285.09,285.09,284.96,284.65
94720,296.71,288.28,285.71,285.28,285.03,285.09,284.9,284.65
94858,296.65,288.28,285.71,285.34,285.03,285.09,284.9,284.65
94995,296.65,288.34,285.71,285.34,285.03,285.09,284.9,284.65
95132,296.59,288.34,285.71,285.28,285.03,285.09,284.9,284.65
95269,296.59,288.34,285.65,285.28,285.03,285.03,284.96,284.71
95407,296.59,288.34,285.65,285.34,285.03,285.03,284.96,284.71
95544,296.59,288.28,285.65,285.34,285.03,285.09,284.9,284.65
95681,296.52,288.34,285.71,285.34,285.03,285.09,284.9,284.65
95819,296.4,288.34,285.71,285.34,285.03,285.03,284.9,284.65
95956,296.4,288.28,285.71,285.28,285.03,285.03,284.9,284.65
96094,296.4,288.28,285.71,285.28,285.03,285.03,284.9,284.65
96231,296.4,288.34,285.71,285.34,285.03,285.03,284.9,284.71
96368,296.34,288.34,285.71,285.34,285.03,285.09,284.9,284.71
96505,296.34,288.28,285.71,285.28,285.03,285.03,284.9,284.65
96644,296.27,288.28,285.71,285.28,285.03,285.03,284.9,284.65
96781,296.27,288.34,285.65,285.34,285.03,285.09,284.96,284.65
96918,296.21,288.28,285.65,285.34,285.03,285.09,284.96,284.65
97055,296.21,288.28,285.71,285.34,285.03,285.03,284.9,284.71
97192,296.21,288.28,285.71,285.28,285.03,285.03,284.9,284.71
97330,296.15,288.28,285.71,285.28,285.03,285.09,284.9,284.71
97467,296.15,288.28,285.71,285.34,285.03,285.09,284.9,284.65
97605,296.09,288.28,285.71,285.34,284.96,285.03,284.9,284.65
97742,296.09,288.28,285.71,285.34,284.96,285.03,284.9,284.71
97880,296.02,288.28,285.71,285.34,285.03,285.03,284.9,284.71
98017,296.02,288.28,285.78,285.28,285.03,285.03,284.9,284.65
98154,295.96,288.28,285.78,285.28,285.03,285.03,284.9,284.65
98291,295.96,288.28,285.65,285.34,285.03,285.03,284.9,284.71
98429,295.96,288.28,285.65,285.34,285.03,285.03,284.9,284.71
98567,295.96,288.28,285.65,285.34,285.03,285.03,284.9,284.65
98704,295.9,288.28,285.71,285.34,285.03,285.09,284.9,284.65
98841,295.84,288.28,285.71,285.28,285.03,285.03,284.9,284.71
98978,295.84,288.28,285.65,285.28,285.03,285.03,284.9,284.71
99116,295.77,288.28,285.65,285.28,285.03,285.03,284.9,284.65
99253,295.77,288.21,285.65,285.28,285.03,285.03,284.9,284.65
99391,295.77,288.28,285.65,285.34,285.03,285.09,284.9,284.65
99528,295.77,288.28,285.71,285.34,285.03,285.09,284.9,284.71
99665,295.71,288.28,285.71,285.28,285.03,285.09,284.9,284.71
99803,295.71,288.28,285.65,285.28,285.03,285.09,284.9,284.65
99940,295.65,288.21,285.65,285.28,285.03,285.03,284.9,284.65
100077,295.65,288.21,285.65,285.28,285.03,285.03,284.9,284.71
100215,295.59,288.21,285.65,285.28,285.03,285.09,284.9,284.71
100353,295.59,288.21,285.65,285.28,285.03,285.09,284.9,284.65
100490,295.46,288.21,285.71,285.34,285.03,284.96,284.9,284.65
100627,295.46,288.21,285.71,285.34,285.03,284.96,284.9,284.65
100764,295.46,288.28,285.65,285.34,284.96,284.96,284.9,284.71
100902,295.34,288.21,285.65,285.34,284.96,285.03,284.9,284.71
101040,295.34,288.21,285.71,285.28,285.09,285.03,284.9,284.71
101177,295.27,288.21,285.65,285.28,284.96,285.03,284.9,284.71
101314,295.27,288.21,285.65,285.28,284.96,285.03,284.9,284.65
101451,295.27,288.21,285.65,285.28,285.03,285.03,284.9,284.65
101588,295.27,288.21,285.65,285.34,285.03,285.03,284.9,284.71
101727,295.21,288.21,285.65,285.34,285.03,285.03,284.96,284.71
101864,295.21,288.21,285.65,285.28,285.03,285.03,284.96,284.65
102001,295.15,288.21,285.65,285.28,285.03,285.03,284.9,284.65
102138,295.09,288.15,285.65,285.34,285.03,285.03,284.9,284.65
102276,295.09,288.15,285.65,285.34,285.03,285.03,284.9,284.65
102414,295.02,288.21,285.65,285.28,285.03,285.03,284.9,284.65
102551,295.02,288.21,285.65,285.28,285.03,285.03,284.9,284.65
102688,295.02,288.09,285.59,285.34,285.03,285.03,284.9,284.65
102825,295.02,288.09,285.59,285.34,284.96,284.96,284.84,284.65
102963,294.9,288.09,285.65,285.28,284.96,284.96,284.84,284.65
103100,294.9,288.09,285.65,285.28,284.96,284.96,284.84,284.59
103238,294.84,288.09,285.59,285.28,284.96,284.96,284.84,284.59
103375,294.84,288.09,285.59,285.28,284.9,284.96,284.84,284.65
103513,294.77,288.09,285.59,285.28,284.9,284.96,284.9,284.65
103650,294.77,288.09,285.59,285.28,284.9,284.96,284.9,284.65
103787,294.77,288.09,285.59,285.28,284.96,285.03,284.84,284.65
